x-axis,y-axis,precipitation,air_temp,ocean_temp,ocean_salinity,ice_mask
972800,-2432000,822.860595703,264.093139648,272.066558838,21.3219661713,4.0
1094400,-2432000,821.175476074,264.350250244,272.162536621,21.955783844,4.0
1216000,-2432000,821.146606445,264.862731934,272.210388184,22.2073497772,4.0
1337600,-2432000,875.439941406,265.775360107,272.33996582,22.112159729,4.0
1459200,-2432000,969.562438965,267.352172852,272.512481689,21.840555191,4.0
1580800,-2432000,1038.16430664,269.188873291,272.820281982,21.5597915649,4.0
1702400,-2432000,1076.89477539,270.830444336,273.311157227,21.316034317,4.0
1824000,-2432000,1080.97961426,272.236724854,273.728637695,21.1268100739,4.0
1945600,-2432000,1054.19763184,273.200927734,274.280426025,21.0319328308,4.0
2067200,-2432000,1039.81018066,273.800323486,274.769134521,21.0553913116,4.0
2188800,-2432000,1023.56347656,274.190612793,275.431304932,21.1420040131,4.0
2310400,-2432000,1019.46728516,274.51739502,,,4.0
2432000,-2432000,1007.50292969,274.800079346,,,4.0
2553600,-2432000,982.915100098,275.099182129,,,4.0
2675200,-2432000,972.817687988,275.381408691,,,4.0
2796800,-2432000,963.036071777,275.690063477,,,4.0
2918400,-2432000,931.32824707,276.102508545,,,4.0
3040000,-2432000,903.988464355,276.200775146,,,4.0
-3040000,-2553600,1051.94519043,277.080108643,,,4.0
-2918400,-2553600,985.44543457,277.024047852,,,4.0
-2796800,-2553600,942.325439453,277.083190918,,,4.0
-2675200,-2553600,917.176940918,276.817596436,,,4.0
-2553600,-2553600,887.158996582,276.21295166,,,4.0
-2432000,-2553600,839.485656738,275.463653564,,,4.0
-2310400,-2553600,796.133239746,274.804046631,,,4.0
-2188800,-2553600,768.299926758,274.241912842,,,4.0
-2067200,-2553600,740.081970215,273.696044922,276.080780029,21.3657741547,4.0
-1945600,-2553600,710.626647949,273.093505859,275.638336182,20.9761333466,4.0
-1824000,-2553600,661.803710938,272.493743896,275.224304199,20.5898895264,4.0
-1702400,-2553600,620.086425781,271.982025146,274.828460693,20.2093734741,4.0
-1580800,-2553600,609.611877441,271.255187988,274.46005249,19.833032608,4.0
-1459200,-2553600,630.095581055,270.121490479,274.091522217,19.4625663757,4.0
-1337600,-2553600,642.862243652,268.957061768,273.795532227,19.0977363586,4.0
-1216000,-2553600,664.965209961,268.022125244,273.528045654,18.7345752716,4.0
-1094400,-2553600,694.354858398,267.354431152,273.312194824,18.3700637817,4.0
-972800,-2553600,694.924194336,266.800720215,273.153137207,18.0025253296,4.0
-851200,-2553600,678.97442627,266.237609863,273.013061523,17.6292915344,4.0
-729600,-2553600,676.395141602,265.77444458,272.905334473,17.2486934662,4.0
-608000,-2553600,680.634460449,265.422790527,272.826416016,16.8618297577,4.0
-486400,-2553600,693.789672852,265.213348389,272.744140625,16.4707889557,4.0
-364800,-2553600,691.629516602,265.107727051,272.633178711,16.0845851898,4.0
-243200,-2553600,688.077636719,265.037719727,272.55178833,15.7224283218,4.0
-121600,-2553600,683.257019043,264.936859131,272.483184814,15.4214096069,4.0
0,-2553600,672.756591797,265.073516846,272.399658203,15.2429742813,4.0
121600,-2553600,671.347167969,265.156219482,272.298828125,15.274889946,4.0
243200,-2553600,711.125244141,265.175048828,272.220184326,15.6097688675,4.0
364800,-2553600,766.64263916,265.259216309,272.20715332,16.2860946655,4.0
486400,-2553600,791.884765625,265.404418945,272.280883789,17.2325534821,4.0
608000,-2553600,810.967102051,265.565704346,272.2784729,18.2950382233,4.0
729600,-2553600,814.327880859,265.829864502,272.234954834,19.3662700653,4.0
851200,-2553600,803.209716797,265.840270996,272.197021484,20.38372612,4.0
972800,-2553600,803.464416504,265.922912598,272.236022949,21.2351398468,4.0
1094400,-2553600,816.453552246,266.350036621,272.307922363,21.8212184906,4.0
1216000,-2553600,837.250976562,267.00088501,272.37121582,22.1064929962,4.0
1337600,-2553600,887.586547852,267.908813477,272.496154785,22.1315345764,4.0
1459200,-2553600,966.916870117,269.000030518,272.608825684,21.9965705872,4.0
1580800,-2553600,1026.95068359,270.372558594,272.924316406,21.8102645874,4.0
1702400,-2553600,1067.09606934,271.67489624,273.442108154,21.6415672302,4.0
1824000,-2553600,1081.9630127,272.75201416,273.966918945,21.5031776428,4.0
1945600,-2553600,1070.87768555,273.476867676,274.458465576,21.4254570007,4.0
2067200,-2553600,1068.45556641,273.913848877,274.936065674,21.4197368622,4.0
2188800,-2553600,1057.47949219,274.256988525,,,4.0
2310400,-2553600,1028.3951416,274.615783691,,,4.0
2432000,-2553600,1004.37506104,274.948669434,,,4.0
2553600,-2553600,984.330383301,275.247497559,,,4.0
2675200,-2553600,969.104064941,275.524047852,,,4.0
2796800,-2553600,953.974365234,275.79473877,,,4.0
2918400,-2553600,926.464538574,276.029205322,,,4.0
3040000,-2553600,904.853942871,275.944030762,,,4.0
-3040000,-2675200,1046.92028809,277.105865479,,,4.0
-2918400,-2675200,983.332824707,277.046966553,,,4.0
-2796800,-2675200,925.710693359,277.076873779,,,4.0
-2675200,-2675200,887.407165527,276.949798584,,,4.0
-2553600,-2675200,855.691772461,276.515777588,,,4.0
-2432000,-2675200,808.723876953,275.886566162,,,4.0
-2310400,-2675200,775.68170166,275.208831787,,,4.0
-2188800,-2675200,748.707519531,274.585601807,,,4.0
-2067200,-2675200,720.627258301,273.940856934,,,4.0
-1945600,-2675200,687.568725586,273.270874023,275.684692383,21.2056159973,4.0
-1824000,-2675200,654.143554688,272.593109131,275.300720215,20.8267745972,4.0
-1702400,-2675200,637.051818848,271.983306885,274.930175781,20.4502029419,4.0
-1580800,-2675200,640.318786621,271.234924316,274.573944092,20.0769939423,4.0
-1459200,-2675200,654.973449707,270.247009277,274.238067627,19.7064361572,4.0
-1337600,-2675200,660.351135254,269.293151855,273.93963623,19.3395137787,4.0
-1216000,-2675200,670.928833008,268.566253662,273.676300049,18.9756965637,4.0
-1094400,-2675200,693.142944336,267.973083496,273.443206787,18.6127929688,4.0
-972800,-2675200,696.725769043,267.444549561,273.246551514,18.2498435974,4.0
-851200,-2675200,688.928710938,266.909454346,273.088684082,17.8867111206,4.0
-729600,-2675200,687.58392334,266.474273682,272.965240479,17.52592659,4.0
-608000,-2675200,692.920532227,266.148468018,272.867553711,17.1713867188,4.0
-486400,-2675200,694.74420166,265.924743652,272.766815186,16.829668045,4.0
-364800,-2675200,691.575134277,265.742736816,272.664031982,16.5139465332,4.0
-243200,-2675200,704.524414062,265.541320801,272.575805664,16.2460784912,4.0
-121600,-2675200,700.971069336,265.563964844,272.502807617,16.0590724945,4.0
0,-2675200,681.945678711,265.90133667,272.439178467,15.9983673096,4.0
121600,-2675200,670.396728516,266.053375244,272.373352051,16.1157150269,4.0
243200,-2675200,688.124511719,266.058166504,272.328979492,16.4517250061,4.0
364800,-2675200,730.531555176,265.941650391,272.332550049,17.0137844086,4.0
486400,-2675200,778.391357422,265.822265625,272.381469727,17.7589473724,4.0
608000,-2675200,814.80657959,265.804229736,272.419616699,18.6076908112,4.0
729600,-2675200,820.826843262,266.085998535,272.4324646,19.4805240631,4.0
851200,-2675200,814.519775391,266.376678467,272.4112854,20.3030052185,4.0
972800,-2675200,805.719360352,266.654815674,272.413482666,21.003944397,4.0
1094400,-2675200,819.629211426,267.163482666,272.465637207,21.5270347595,4.0
1216000,-2675200,852.451049805,267.87588501,272.564819336,21.8474235535,4.0
1337600,-2675200,901.804870605,268.743774414,272.676147461,21.9829654694,4.0
1459200,-2675200,964.724121094,269.649658203,272.762634277,21.9828834534,4.0
1580800,-2675200,1022.71942139,270.654876709,272.956726074,21.9149208069,4.0
1702400,-2675200,1048.7298584,271.718322754,273.436065674,21.8397579193,4.0
1824000,-2675200,1052.22570801,272.599121094,273.993377686,21.7599201202,4.0
1945600,-2675200,1046.21582031,273.246246338,274.441650391,21.6952514648,4.0
2067200,-2675200,1054.0682373,273.697662354,,,4.0
2188800,-2675200,1049.4798584,274.123291016,,,4.0
2310400,-2675200,1024.19030762,274.541442871,,,4.0
2432000,-2675200,998.024047852,274.888763428,,,4.0
2553600,-2675200,979.801696777,275.153381348,,,4.0
2675200,-2675200,971.276916504,275.360900879,,,4.0
2796800,-2675200,954.899719238,275.518829346,,,4.0
2918400,-2675200,935.119262695,275.566223145,,,4.0
3040000,-2675200,922.260009766,275.392303467,,,4.0
-3040000,-2796800,1019.09967041,277.169647217,,,4.0
-2918400,-2796800,967.820556641,277.050354004,,,4.0
-2796800,-2796800,912.490356445,277.029296875,,,4.0
-2675200,-2796800,877.690673828,276.942810059,,,4.0
-2553600,-2796800,837.177490234,276.652191162,,,4.0
-2432000,-2796800,783.620178223,276.132385254,,,4.0
-2310400,-2796800,749.875976562,275.509979248,,,4.0
-2188800,-2796800,730.52355957,274.848876953,,,4.0
-2067200,-2796800,717.493896484,274.081970215,,,4.0
-1945600,-2796800,700.429626465,273.291717529,,,4.0
-1824000,-2796800,685.625427246,272.528320312,,,4.0
-1702400,-2796800,689.887878418,271.836334229,274.987060547,20.6890220642,4.0
-1580800,-2796800,693.425354004,271.127746582,274.648376465,20.317401886,4.0
-1459200,-2796800,686.830444336,270.366485596,274.327056885,19.9484767914,4.0
-1337600,-2796800,667.805053711,269.736602783,274.035217285,19.5818119049,4.0
-1216000,-2796800,670.527954102,269.153198242,273.773925781,19.2176017761,4.0
-1094400,-2796800,684.745788574,268.606048584,273.546325684,18.8561725616,4.0
-972800,-2796800,691.684997559,268.085540771,273.340484619,18.4983081818,4.0
-851200,-2796800,688.154052734,267.589630127,273.164001465,18.1453590393,4.0
-729600,-2796800,683.450256348,267.174865723,273.027160645,17.8005237579,4.0
-608000,-2796800,694.90032959,266.841400146,272.914733887,17.4704189301,4.0
-486400,-2796800,697.770935059,266.572418213,272.814025879,17.1648693085,4.0
-364800,-2796800,691.446166992,266.372131348,272.714202881,16.8991336823,4.0
-243200,-2796800,701.932434082,266.157012939,272.622924805,16.6945266724,4.0
-121600,-2796800,704.321594238,266.163269043,272.544677734,16.5773925781,4.0
0,-2796800,709.349731445,266.356781006,272.48828125,16.5803146362,4.0
121600,-2796800,708.97644043,266.373657227,272.439819336,16.734872818,4.0
243200,-2796800,717.584594727,266.311340332,272.406097412,17.0606422424,4.0
364800,-2796800,743.608886719,266.048187256,272.406768799,17.5540428162,4.0
486400,-2796800,783.199890137,265.736999512,272.448791504,18.1846446991,4.0
608000,-2796800,816.678710938,265.665344238,272.512237549,18.9012737274,4.0
729600,-2796800,832.212341309,266.047668457,272.567810059,19.6434593201,4.0
851200,-2796800,836.799926758,266.549102783,272.591796875,20.3492126465,4.0
972800,-2796800,835.235595703,266.979766846,272.61126709,20.962097168,4.0
1094400,-2796800,857.606018066,267.550567627,272.656341553,21.4424057007,4.0
1216000,-2796800,896.378845215,268.332580566,272.741516113,21.7736778259,4.0
1337600,-2796800,935.530151367,269.171630859,272.838623047,21.9644737244,4.0
1459200,-2796800,976.098083496,270.005859375,272.924377441,22.0405235291,4.0
1580800,-2796800,1027.87475586,270.793518066,273.110778809,22.0478172302,4.0
1702400,-2796800,1045.9107666,271.622375488,273.479919434,22.0216331482,4.0
1824000,-2796800,1031.82751465,272.407226562,,,4.0
1945600,-2796800,1016.5166626,273.092895508,,,4.0
2067200,-2796800,1024.49621582,273.631866455,,,4.0
2188800,-2796800,1028.31030273,274.084991455,,,4.0
2310400,-2796800,1016.0012207,274.520599365,,,4.0
2432000,-2796800,999.217529297,274.857788086,,,4.0
2553600,-2796800,978.222351074,275.112762451,,,4.0
2675200,-2796800,970.331420898,275.283599854,,,4.0
2796800,-2796800,953.044250488,275.366943359,,,4.0
2918400,-2796800,940.650085449,275.332305908,,,4.0
3040000,-2796800,946.707336426,275.113220215,,,4.0
-3040000,-2918400,1002.17108154,277.279754639,,,4.0
-2918400,-2918400,963.130371094,277.089599609,,,4.0
-2796800,-2918400,919.252441406,276.926879883,,,4.0
-2675200,-2918400,885.012817383,276.805053711,,,4.0
-2553600,-2918400,833.45098877,276.600036621,,,4.0
-2432000,-2918400,771.165344238,276.204071045,,,4.0
-2310400,-2918400,739.881103516,275.654846191,,,4.0
-2188800,-2918400,736.393920898,274.935668945,,,4.0
-2067200,-2918400,747.646850586,274.035675049,,,4.0
-1945600,-2918400,758.844665527,273.052124023,,,4.0
-1824000,-2918400,750.261901855,272.299926758,,,4.0
-1702400,-2918400,748.54107666,271.727020264,,,4.0
-1580800,-2918400,737.357666016,271.174133301,274.690460205,20.5574321747,4.0
-1459200,-2918400,709.030761719,270.589996338,274.377929688,20.1895675659,4.0
-1337600,-2918400,679.417480469,270.073760986,274.096405029,19.8231220245,4.0
-1216000,-2918400,676.717285156,269.592681885,273.844116211,19.4594097137,4.0
-1094400,-2918400,685.572998047,269.105163574,273.61630249,19.0998916626,4.0
-972800,-2918400,694.60333252,268.5909729,273.409423828,18.7450962067,4.0
-851200,-2918400,707.834533691,268.09262085,273.22644043,18.397693634,4.0
-729600,-2918400,711.066467285,267.670318604,273.078552246,18.0632705688,4.0
-608000,-2918400,714.327758789,267.317932129,272.956298828,17.7485790253,4.0
-486400,-2918400,714.169433594,267.02041626,272.853485107,17.4644737244,4.0
-364800,-2918400,701.30255127,266.828430176,272.758270264,17.2270507812,4.0
-243200,-2918400,697.302490234,266.655181885,272.674285889,17.0561828613,4.0
-121600,-2918400,708.582336426,266.535491943,272.588592529,16.9755783081,4.0
0,-2918400,744.781494141,266.439300537,272.521331787,17.0101261139,4.0
121600,-2918400,765.345031738,266.303527832,272.472290039,17.1805763245,4.0
243200,-2918400,772.381103516,266.195526123,272.452087402,17.4988880157,4.0
364800,-2918400,785.817382812,265.954223633,272.446350098,17.9559440613,4.0
486400,-2918400,808.627075195,265.712921143,272.477844238,18.5274753571,4.0
608000,-2918400,824.564880371,265.737335205,272.53024292,19.1725444794,4.0
729600,-2918400,840.436889648,266.137359619,272.599243164,19.8420352936,4.0
851200,-2918400,852.73034668,266.657836914,272.676330566,20.4839611053,4.0
972800,-2918400,869.197814941,267.118713379,272.752716064,21.0523223877,4.0
1094400,-2918400,910.025756836,267.673980713,272.85144043,21.5141162872,4.0
1216000,-2918400,946.36529541,268.477661133,272.950592041,21.8495845795,4.0
1337600,-2918400,974.07598877,269.309753418,273.053192139,22.0658912659,4.0
1459200,-2918400,998.47277832,270.104705811,273.152282715,22.181634903,4.0
1580800,-2918400,1031.45336914,270.823608398,273.313232422,22.2224407196,4.0
1702400,-2918400,1051.53405762,271.541259766,,,4.0
1824000,-2918400,1039.15942383,272.314483643,,,4.0
1945600,-2918400,1023.25054932,273.059631348,,,4.0
2067200,-2918400,1017.16546631,273.68182373,,,4.0
2188800,-2918400,1025.6159668,274.134063721,,,4.0
2310400,-2918400,1022.00646973,274.55291748,,,4.0
2432000,-2918400,1012.52148438,274.883880615,,,4.0
2553600,-2918400,995.243041992,275.122344971,,,4.0
2675200,-2918400,987.747009277,275.285491943,,,4.0
2796800,-2918400,971.356689453,275.341400146,,,4.0
2918400,-2918400,957.596069336,275.272613525,,,4.0
3040000,-2918400,971.11340332,275.022644043,,,4.0
-3040000,-3040000,1060.85632324,295.826873779,,,4.0
-2918400,-3040000,970.087463379,277.135467529,,,4.0
-2796800,-3040000,935.430480957,276.878753662,,,4.0
-2675200,-3040000,907.489074707,276.67565918,,,4.0
-2553600,-3040000,855.422851562,276.474273682,,,4.0
-2432000,-3040000,789.729492188,276.158630371,,,4.0
-2310400,-3040000,753.016357422,275.659667969,,,4.0
-2188800,-3040000,753.253662109,274.95211792,,,4.0
-2067200,-3040000,780.729003906,273.995056152,,,4.0
-1945600,-3040000,803.943481445,272.964599609,,,4.0
-1824000,-3040000,775.39630127,272.331329346,,,4.0
-1702400,-3040000,757.843383789,271.837524414,,,4.0
-1580800,-3040000,748.241149902,271.320892334,,,4.0
-1459200,-3040000,726.599060059,270.727783203,,,4.0
-1337600,-3040000,703.059997559,270.18927002,274.125091553,20.0635719299,4.0
-1216000,-3040000,698.19128418,269.729980469,273.88104248,19.6999950409,4.0
-1094400,-3040000,705.866821289,269.291290283,273.65322876,19.3405208588,4.0
-972800,-3040000,716.001647949,268.822052002,273.447052002,18.9869232178,4.0
-851200,-3040000,747.268554688,268.345123291,273.269104004,18.6415882111,4.0
-729600,-3040000,755.587646484,267.914855957,273.114440918,18.3108997345,4.0
-608000,-3040000,748.673522949,267.53527832,272.979278564,18.0010585785,4.0
-486400,-3040000,743.049621582,267.210632324,272.870178223,17.7231655121,4.0
-364800,-3040000,729.102661133,266.992889404,272.782897949,17.4934558868,4.0
-243200,-3040000,717.416809082,266.840881348,272.712341309,17.331993103,4.0
-121600,-3040000,736.328857422,266.653198242,272.629455566,17.2617492676,4.0
0,-3040000,775.882385254,266.466003418,272.543579102,17.305273056,4.0
121600,-3040000,809.455810547,266.318817139,272.487030029,17.4803695679,4.0
243200,-3040000,811.303466797,266.225372314,272.465301514,17.7954864502,4.0
364800,-3040000,813.932373047,266.139312744,272.466827393,18.2429924011,4.0
486400,-3040000,832.506408691,266.098907471,272.489990234,18.7975082397,4.0
608000,-3040000,842.040344238,266.20123291,272.532196045,19.4215221405,4.0
729600,-3040000,852.379760742,266.471801758,272.596496582,20.0688514709,4.0
851200,-3040000,873.747070312,266.81817627,272.680603027,20.6912021637,4.0
972800,-3040000,896.603088379,267.19821167,272.779998779,21.2460327148,4.0
1094400,-3040000,940.338806152,267.711700439,272.914428711,21.7020587921,4.0
1216000,-3040000,965.731323242,268.477996826,273.058349609,22.0409317017,4.0
1337600,-3040000,990.577758789,269.31427002,273.194976807,22.2672710419,4.0
1459200,-3040000,1018.21246338,270.116485596,,,4.0
