x-axis,y-axis,ice_thickness,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
-1580800,-2675200,0.0,814.344726562,271.618408203,274.456634521,3107349.944888731,2.838226318000011,271.58702256944446,274.45161607533333,823.457777235111
-1459200,-2675200,0.0,832.060913086,271.222412109,274.160980225,3047287.265749654,2.938568115999999,271.1913452146666,274.1587626138889,827.4765014647778
-1337600,-2675200,0.0,835.98425293,270.807128906,273.898406982,2990964.5267037186,3.0912780759999805,270.75110880511113,273.8901604545556,836.9312133787778
-1216000,-2675200,0.0,843.598999023,270.354888916,273.652984619,2938596.7807782,3.2980957030000013,270.297214084,273.65935601111113,841.9759250216666
-1094400,-2675200,0.0,853.045532227,269.86050415,273.453369141,2890399.0035979464,3.592864990999999,269.8232862683333,273.4651455348889,849.2877604165556
-972800,-2675200,0.0,855.482116699,269.34967041,273.296173096,2846583.018287013,3.9465026860000307,269.30681694866666,273.30659654411113,860.1131320530001
-851200,-2675200,0.0,868.839416504,268.731903076,273.159637451,2807353.9997656154,4.427734375,268.7861735025556,273.1759643556667,862.7058173285556
-729600,-2675200,0.0,851.888122559,268.219177246,273.046386719,2772906.6338411034,4.827209472999982,268.3057488334445,273.06364949555547,847.9027709962222
-608000,-2675200,0.0,806.014709473,267.859008789,272.950622559,2743421.046795406,5.091613770000038,267.9451497395555,272.96742079,821.3154229058889
-486400,-2675200,0.0,784.695739746,267.673248291,272.862182617,2719058.6606397443,5.1889343259999805,267.7355719672222,272.878028022,797.3049180772223
-364800,-2675200,0.0,773.085693359,267.692352295,272.779693604,2699958.162638821,5.08734130900001,267.7297736275555,272.7949252658889,788.7534450954445
-243200,-2675200,0.0,773.493652344,268.028594971,272.709747314,2686231.799379942,4.681152343000008,267.9174940323333,272.7173529732222,784.0960625542224
-121600,-2675200,0.0,762.348693848,268.456848145,272.640655518,2677962.210338301,4.183807373000036,268.14334784633337,272.6398010254445,785.5009765625556
0,-2675200,0.0,770.275634766,268.56072998,272.560058594,2675200.0,3.999328613999978,268.2106730144444,272.5582478842222,793.7502712674444
121600,-2675200,0.0,789.514343262,268.360473633,272.480957031,2677962.210338301,4.120483397999976,268.1192728678889,272.47666083433336,803.0500149198888
243200,-2675200,0.0,774.713989258,268.252471924,272.415283203,2686231.799379942,4.162811278999982,268.0786946615556,272.40989515499996,811.1224839953334
364800,-2675200,0.0,779.684265137,268.499511719,272.372833252,2699958.162638821,3.8733215330000235,268.1903415256667,272.37759738477786,815.4002007377778
486400,-2675200,0.0,805.271240234,268.725280762,272.379241943,2719058.6606397443,3.6539611809999997,268.347483317,272.37552218955557,818.9296129013333
608000,-2675200,0.0,798.249755859,268.710418701,272.404083252,2743421.046795406,3.6936645510000403,268.3533257377778,272.39616224488896,812.1555107963334
729600,-2675200,0.0,774.227844238,268.357635498,272.438201904,2772906.6338411034,4.080566406000003,268.19823879666666,272.43186781133335,794.3233642578889
851200,-2675200,0.0,759.286987305,268.013458252,272.510742188,2807353.9997656154,4.497283935999974,268.11008368611107,272.5023668076667,779.1399468316666
972800,-2675200,0.0,770.065063477,268.230987549,272.630767822,2846583.018287013,4.399780272999976,268.23614162888884,272.6122402614444,777.3400607638889
1094400,-2675200,0.0,786.436401367,268.628601074,272.769958496,2890399.0035979464,4.141357421999999,268.64701334644445,272.7597791883333,787.7228325737777
1216000,-2675200,0.0,795.968261719,269.238952637,272.94631958,2938596.7807782,3.707366943000011,269.23992580833334,272.96303304033336,806.3391045463333
1337600,-2675200,0.0,819.568908691,270.004089355,273.230133057,2990964.5267037186,3.22604370199997,270.0022989907778,273.2555440266667,831.6560329861111
1459200,-2675200,0.0,854.071228027,270.863677979,273.682678223,3047287.265749654,2.8190002439999944,270.85880872933336,273.64615546333334,865.3367919921111
1580800,-2675200,0.0,892.926208496,271.67868042,274.195892334,3107349.944888731,2.517211914000029,271.66619533966673,274.06129964188887,901.8212280273333
1702400,-2675200,0.0,928.470581055,272.271026611,274.592346191,3170940.0498905685,2.3213195799999653,272.3491956923333,1.1076899964877779e+36,936.9781765413334
1824000,-2675200,0.0,960.832275391,272.841308594,274.923522949,3237849.755624865,2.082214355000019,272.89881388344446,2.2153799929755558e+36,966.5061442062223
1945600,-2675200,0.0,990.101135254,273.344085693,275.201324463,3307877.62772446,1.8572387699999808,273.38176812066666,4.4307599859511117e+36,988.7926025396666
2067200,-2675200,0.0,1007.55029297,273.798980713,9.969209968390001e+36,3380829.909948148,9.969209968390001e+36,273.82498508033336,6.646139978926668e+36,999.8613552515554
2188800,-2675200,0.0,999.022460938,274.244171143,9.969209968390001e+36,3456521.442143821,9.969209968390001e+36,274.22878350155554,8.861519971902225e+36,1006.7640380865555
2310400,-2675200,0.0,1004.37994385,274.598388672,9.969209968390001e+36,3534776.2588316677,9.969209968390001e+36,274.5993075901111,9.96920996839e+36,1015.4047173397778
2432000,-2675200,0.0,1019.53747559,274.922515869,9.969209968390001e+36,3615427.9193478604,9.969209968390001e+36,274.926317003,9.96920996839e+36,1031.401238336667
2553600,-2675200,0.0,1043.1295166,275.225952148,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,275.2281256781111,9.96920996839e+36,1048.3143785266666
2675200,-2675200,0.0,1061.91455078,275.502288818,9.969209968390001e+36,3783304.122060504,9.969209968390001e+36,275.50317382811113,9.96920996839e+36,1056.932895237778
2796800,-2675200,0.0,1054.76855469,275.731658936,9.969209968390001e+36,3870243.5685625784,9.969209968390001e+36,275.71581014,9.96920996839e+36,1056.0117594411113
2918400,-2675200,0.0,1041.1809082,275.820495605,9.969209968390001e+36,3959009.1689714487,9.969209968390001e+36,275.79217868399996,9.96920996839e+36,1051.4495035822224
3040000,-2675200,0.0,1043.86206055,275.68145752,9.969209968390001e+36,4049480.8358603204,9.969209968390001e+36,275.809692383,9.969209968390001e+36,1048.5224202483332
-3040000,-2796800,0.0,1019.01940918,277.284973145,9.969209968390001e+36,4130821.9811558085,9.969209968390001e+36,277.07341003433334,9.969209968390001e+36,1064.9933675133334
-2918400,-2796800,0.0,1097.69238281,276.831268311,9.969209968390001e+36,4042171.2977062217,9.969209968390001e+36,276.82610405822226,9.96920996839e+36,1083.7527533633336
-2796800,-2796800,0.0,1125.02709961,276.290466309,9.969209968390001e+36,3955272.4912450723,9.969209968390001e+36,276.2996961806666,9.96920996839e+36,1106.8315700966666
-2675200,-2796800,0.0,1110.81860352,275.673675537,9.969209968390001e+36,3870243.5685625784,9.969209968390001e+36,275.73079088000003,9.96920996839e+36,1099.3995903866667
-2553600,-2796800,0.0,1095.55993652,275.113037109,9.969209968390001e+36,3787210.4773830567,9.969209968390001e+36,275.163892958,9.96920996839e+36,1071.8035888677778
-2432000,-2796800,0.0,1044.23120117,274.607818604,9.969209968390001e+36,3706307.359083971,9.969209968390001e+36,274.64289008255554,9.96920996839e+36,1037.5941365548888
-2310400,-2796800,0.0,997.186462402,274.130371094,9.969209968390001e+36,3627676.7220908757,9.969209968390001e+36,274.1509636773333,9.96920996839e+36,1000.0852457678889
-2188800,-2796800,0.0,972.594299316,273.643951416,9.969209968390001e+36,3551469.5099352887,9.969209968390001e+36,273.6587660048889,9.96920996839e+36,965.1464979384444
-2067200,-2796800,0.0,937.43157959,273.128570557,9.969209968390001e+36,3477845.0339254625,9.969209968390001e+36,273.1758015951111,8.861519971902225e+36,933.5149061417778
-1945600,-2796800,0.0,901.726196289,272.67678833,9.969209968390001e+36,3406970.736592846,9.969209968390001e+36,272.71639675566666,7.753829975414446e+36,900.9470757378889
-1824000,-2796800,0.0,875.573303223,272.252716064,9.969209968390001e+36,3339021.7489558225,9.969209968390001e+36,272.3178846571111,5.538449982438889e+36,867.0112847222222
-1702400,-2796800,0.0,835.81640625,271.937011719,274.842285156,3274180.2027377784,2.9052734370000053,271.9558173285556,3.323069989463334e+36,840.4439290364445
-1580800,-2796800,0.0,818.910095215,271.628479004,274.534942627,3212634.258673091,2.906463623000036,271.5909356011111,1.1076899964877779e+36,829.0653211804444
-1459200,-2796800,0.0,834.827087402,271.223419189,274.246429443,3154576.8147249166,3.023010253999985,271.1923387313334,274.2441033255556,831.3361545137777
-1337600,-2796800,0.0,838.200866699,270.787811279,273.992736816,3100203.8642644132,3.2049255370000083,270.760769314,273.98046535900005,838.6578436955556
-1216000,-2796800,0.0,841.913818359,270.353088379,273.751373291,3049712.4848090187,3.3982849120000083,270.3274400496667,273.7456563313333,841.3278808593333
-1094400,-2796800,0.0,839.624206543,269.952026367,273.536804199,3003298.453367564,3.584777832000043,269.8934800887778,273.54073418522216,846.9803873697779
-972800,-2796800,0.0,848.923828125,269.532562256,273.361450195,2961153.504970656,3.8288879389999693,269.43404812266664,273.3684726292222,861.4920518664444
-851200,-2796800,0.0,880.103271484,269.013397217,273.215942383,2923462.276137662,4.20254516600005,268.96692233611105,273.2251010472222,873.9874945747777
-729600,-2796800,0.0,879.172607422,268.561035156,273.095367432,2890399.0035979464,4.5343322759999865,268.529123942,273.1013556587777,869.6609700522223
-608000,-2796800,0.0,845.338500977,268.205718994,272.983917236,2862124.078372564,4.77819824200003,268.1982252332223,272.99346245666663,846.1328938803332
-486400,-2796800,0.0,814.377685547,268.025024414,272.888092041,2838780.5832786723,4.863067627000021,267.99677530922224,272.8984002007778,818.6404215494445
-364800,-2796800,0.0,792.221984863,267.992767334,272.810272217,2820490.9643535465,4.81750488299997,267.9415317113333,272.8120388454445,803.4071044921111
-243200,-2796800,0.0,784.729370117,268.112518311,272.725708008,2807353.9997656154,4.6131896970000525,267.98438517277776,272.73016357433335,798.0446573892222
-121600,-2796800,0.0,787.432434082,268.182312012,272.639923096,2799442.2301594294,4.457611084000007,268.0413479276666,272.6437886556667,805.7417534722222
0,-2796800,0.0,814.555786133,268.156982422,272.540649414,2796800.0,4.383666991999974,268.03466796877774,272.5581902398889,820.0718722873333
121600,-2796800,0.0,830.59375,268.096496582,272.463317871,2799442.2301594294,4.366821289000029,267.9720730251111,272.4809265135556,832.3010321724445
243200,-2796800,0.0,822.822509766,268.03036499,272.41229248,2807353.9997656154,4.38192749000001,267.9642774794445,272.4225497774445,839.7892930773334
364800,-2796800,0.0,833.457946777,268.150695801,272.371795654,2820490.9643535465,4.221099852999998,268.05216132277775,272.38860405799994,848.5299140083333
486400,-2796800,0.0,864.5390625,268.312438965,272.365356445,2838780.5832786723,4.052917479999962,268.1771511502222,272.37893676755556,861.5739542642222
608000,-2796800,0.0,883.858215332,268.323181152,272.382232666,2862124.078372564,4.059051513999975,268.2016126844444,272.39534166111116,860.5206502277778
729600,-2796800,0.0,847.870666504,268.1484375,272.424743652,2890399.0035979464,4.276306152000018,268.1080559624445,272.4386325412222,840.3493448893333
851200,-2796800,0.0,815.787353516,267.945556641,272.502655029,2923462.276137662,4.557098387999986,268.0909932455555,272.5182495116667,813.3477579754444
972800,-2796800,0.0,802.994140625,268.212463379,272.640686035,2961153.504970656,4.428222656000003,268.2837727865555,272.6365220812222,798.5322333443333
1094400,-2796800,0.0,801.019287109,268.693756104,272.804260254,3003298.453367564,4.110504149999997,268.71055094411105,272.7973124186667,799.3079766168889
1216000,-2796800,0.0,809.10723877,269.211730957,273.010375977,3049712.4848090187,3.7986450200000377,269.2575073242222,273.0086839464444,810.9265001084445
1337600,-2796800,0.0,824.878967285,269.812194824,273.296722412,3100203.8642644132,3.4845275879999917,269.8994411892223,273.3060845268889,830.3062201605557
1459200,-2796800,0.0,843.758422852,270.544616699,273.728118896,3154576.8147249166,3.1835021969999957,270.62112087677775,273.7114664713333,855.9552747936666
1580800,-2796800,0.0,870.202819824,271.303924561,274.278533936,3212634.258673091,2.974609375,271.3469780816667,1.1076899964877779e+36,885.7455444335554
1702400,-2796800,0.0,904.70324707,271.963745117,274.699859619,3274180.2027377784,2.736114502000021,272.03680080844447,3.323069989463334e+36,918.7712131076668
1824000,-2796800,0.0,942.76159668,272.639526367,9.969209968390001e+36,3339021.7489558225,9.969209968390001e+36,272.6593322753333,5.538449982438889e+36,951.2625189887777
1945600,-2796800,0.0,973.213439941,273.237243652,9.969209968390001e+36,3406970.736592846,9.969209968390001e+36,273.23324924033335,7.753829975414446e+36,979.6443142364444
2067200,-2796800,0.0,995.170349121,273.738769531,9.969209968390001e+36,3477845.0339254625,9.969209968390001e+36,273.74495103622223,8.861519971902225e+36,999.3086547853335
2188800,-2796800,0.0,1005.86804199,274.200866699,9.969209968390001e+36,3551469.5099352887,9.969209968390001e+36,274.18479410811113,9.96920996839e+36,1016.6829155821111
2310400,-2796800,0.0,1032.80078125,274.556915283,9.969209968390001e+36,3627676.7220908757,9.969209968390001e+36,274.5604722765555,9.96920996839e+36,1034.9379136831112
2432000,-2796800,0.0,1061.67272949,274.865325928,9.969209968390001e+36,3706307.359083971,9.969209968390001e+36,274.8695237901111,9.96920996839e+36,1056.7968004022223
2553600,-2796800,0.0,1084.89709473,275.126586914,9.969209968390001e+36,3787210.4773830567,9.969209968390001e+36,275.1333991155555,9.96920996839e+36,1074.511149088889
2675200,-2796800,0.0,1093.37353516,275.337860107,9.969209968390001e+36,3870243.5685625784,9.969209968390001e+36,275.3456759982222,9.96920996839e+36,1080.3697102877777
2796800,-2796800,0.0,1078.70947266,275.475402832,9.969209968390001e+36,3955272.4912450723,9.969209968390001e+36,275.4735175238889,9.96920996839e+36,1075.1693657777776
2918400,-2796800,0.0,1064.04516602,275.469055176,9.969209968390001e+36,4042171.2977062217,9.969209968390001e+36,275.4657592774445,9.96920996839e+36,1069.0206434477777
3040000,-2796800,0.0,1073.55322266,275.271850586,9.969209968390001e+36,4130821.9811558085,9.969209968390001e+36,275.43854268399997,9.969209968390001e+36,1065.6904907233331
-3040000,-2918400,0.0,1055.26464844,277.329406738,9.969209968390001e+36,4214102.343322952,9.969209968390001e+36,280.1966908775,9.969209968390001e+36,1087.1151123050001
-2918400,-2918400,0.0,1116.61230469,276.89151001,9.969209968390001e+36,4127240.8604296404,9.969209968390001e+36,278.9304911296667,9.96920996839e+36,1091.3578016488889
-2796800,-2918400,0.0,1106.68908691,276.385528564,9.969209968390001e+36,4042171.2977062217,9.969209968390001e+36,276.36607530388886,9.96920996839e+36,1093.9595676
-2675200,-2918400,0.0,1082.13513184,275.779449463,9.969209968390001e+36,3959009.1689714487,9.969209968390001e+36,275.80099487300004,9.96920996839e+36,1082.4879286033333
-2553600,-2918400,0.0,1070.20605469,275.197296143,9.969209968390001e+36,3877877.1924856002,9.969209968390001e+36,275.2273661296666,9.96920996839e+36,1064.622219511111
-2432000,-2918400,0.0,1045.10144043,274.66494751,9.969209968390001e+36,3798905.4423609967,9.969209968390001e+36,274.69435628277773,9.96920996839e+36,1045.9269409180001
-2310400,-2918400,0.0,1026.82507324,274.177825928,9.969209968390001e+36,3722231.416771397,9.969209968390001e+36,274.1985609268889,9.96920996839e+36,1020.4454277886668
-2188800,-2918400,0.0,1001.93237305,273.705780029,9.969209968390001e+36,3648000.0,9.969209968390001e+36,273.71889241555556,9.96920996839e+36,988.1288791233334
-2067200,-2918400,0.0,957.289672852,273.216461182,9.969209968390001e+36,3576363.2925081872,9.969209968390001e+36,273.25779215499995,9.96920996839e+36,949.2715521923333
-1945600,-2918400,0.0,912.013671875,272.789276123,9.969209968390001e+36,3507480.2807713686,9.969209968390001e+36,272.81315443244443,9.96920996839e+36,909.0274861654444
-1824000,-2918400,0.0,875.639892578,272.37991333,9.969209968390001e+36,3441516.316974249,9.969209968390001e+36,272.4045850964444,8.861519971902225e+36,872.5871039496667
